	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
20	-199.2532232210692	-6.6016963078546205	283.7660792907815	78.72877461583238	-438.446458312444	6.005484897727188	585.154269857488	-57.822031579816446	146.94289547822433	-583.4354856000002	-26.59285402235034	50.42926820183316	-762.518261	363.027263550316	470.50784127807714	-270.5550960556633	24.593427476390836	213.2593085998403	-120.0598959585929	-363.52841929928417
21	-202.19362447909685	-6.47210413862273	290.1637407120921	78.09018857583115	-423.02771682446587	5.919981474233378	592.0223212634615	-56.285008493106645	149.64138892014626	-581.2861685400001	-26.37081533920418	49.71643358306449	-724.8879309333333	358.1168989179283	491.10099513365356	-281.5245474175068	24.162586577798777	215.35999580699357	-119.97473569321465	-350.31998175396944
22	-189.64574212923475	-6.461483825018731	272.67507183117425	77.11057576506164	-453.6519969513329	5.818583146786783	576.9124358055624	-57.633143457694565	144.3183420000127	-604.142079735	-25.911287892035162	50.4448044819328	-693.0964469000002	373.9028765322007	502.1271958144232	-263.0534048975103	23.18379331310616	205.45702898934744	-116.98240246524946	-366.009647492962
23	-181.70532908920663	-6.296817672622923	259.1866498947273	72.6606253302057	-383.70267400058805	5.758061623769482	543.3196254370421	-54.60304416369159	137.23155174990282	-531.6211430220002	-24.95138679813965	48.09733846519546	-685.2779987300001	335.4963932831071	477.5950066863335	-254.83301379511153	22.59071857447529	195.6578298558332	-108.49642241808584	-335.80765832279866
24	-195.6580818908623	-6.539424983030141	273.8737947211278	75.80339508851328	-429.83075153976216	5.839555742244757	566.7901112216332	-56.808448737785355	151.82004645055864	-592.95834500425	-26.35948216745662	49.19157992197236	-734.6560021533334	356.50648343175243	479.1496120520192	-272.5293401682178	23.7768493981934	206.21673180876493	-118.02994147199571	-348.90052614305245
25	-185.61575293993874	-6.378667474270783	267.01843899335034	74.87454161889082	-424.50976905801787	5.730412474254254	562.4877871334671	-54.056615797025465	137.99073793289543	-581.5471336995001	-25.246954724804713	47.58439148262733	-744.5170842566666	346.633746880308	468.7423855092627	-260.9167886258254	22.770223754695103	198.5653849373882	-111.91856971984963	-346.11618302373654
26	-178.5142889667525	-6.37706222782218	257.57852738897907	72.80592312574318	-398.0351109883077	5.693618094598152	537.9890896271017	-53.69557067249774	130.95557124541514	-563.6093100352001	-24.699113243628613	46.84752854751134	-686.9214955093333	323.56533507380414	452.27145418444854	-264.0743492811739	22.352560928059972	193.83318248062966	-109.11462623869761	-325.59856181049645
27	-199.62648345210013	-6.582171331937266	280.106948828838	76.27988724845507	-428.86328386530744	5.870305357687808	568.3609369016106	-57.477200119042855	147.44432199554538	-572.1926455125	-26.34559016816371	50.09239868446535	-742.4680694399999	364.8847769738172	478.61478571713934	-263.01799485028283	23.962272107218173	205.4423653364029	-118.43653158805715	-372.0195424284936
28	-181.95989717133642	-6.359944626052856	258.07138615004624	73.87888891410589	-381.9794612434617	5.745421754666388	550.7173670588126	-53.39632111039171	133.93685145392013	-553.8364520975002	-25.036267977612923	46.82929667763212	-716.1512055533334	317.0449715217298	461.2455373090001	-256.2589560273285	22.74272682382109	192.79888676323756	-109.53671918449353	-320.4045958879559
29	-204.56335467954216	-6.659911785086601	293.0556001527277	80.38242470902041	-482.1651860689957	5.903446980162233	626.2743963651465	-60.5835725092038	152.9852486126276	-667.7061598848	-26.694334526785735	52.07922575379207	-790.2699663359999	390.4316827298113	542.4239332805096	-294.33888240139726	23.98700356788489	218.9925043405088	-124.57668284745675	-377.85688298183504
30	-184.05182971209845	-6.4560881545658155	269.616108239961	73.1120769589179	-441.90190303554317	5.727750177489766	546.8031928634423	-56.40644100143007	140.31904975381278	-575.9939053592999	-25.33318085664772	48.5166453192367	-738.0517152599999	363.6961286637897	473.49341674592296	-261.97197205471764	22.590934004023328	197.2753251183949	-112.01100924163421	-376.798202603323
31	-206.12995517505627	-6.704771557910204	308.9509882338595	79.38961237589494	-505.9225852468235	5.954456645382392	607.1430551019375	-63.862516377845466	165.37893523587326	-669.4308362411999	-27.75182053166925	54.54618193547724	-778.556486556	419.35591193948244	562.1628665261253	-290.17221411337795	24.317200573211423	225.49828949301408	-126.01464853836076	-433.04294364542295
32	-198.73684419318283	-6.49504515616517	270.8461486543757	75.05275816728359	-432.9487105866173	5.8028199493406305	548.8371032188644	-58.31705354647504	146.83723213408936	-601.5870859949999	-25.940844588575192	50.53859411026613	-706.14094068	358.9961328773568	502.5342116714807	-259.1166194442222	23.14851823582998	195.1841415631306	-117.54743640951435	-366.50070977364584
33	-212.88034900656757	-6.614659089678401	306.1183604450542	80.20669188111907	-456.7348051927058	6.088488499323059	597.6973804482118	-59.19641035785214	157.73802242287775	-603.1478551014	-27.194551640291692	52.29704775135688	-735.4205109180001	387.60586057101204	512.0169594119136	-296.72400467509635	25.148799843225493	233.426664092704	-126.90186298675772	-392.7671333903474
34	-199.17287743991128	-6.442979324081148	268.86171360552106	74.29378282068713	-402.5422871858822	5.87527148763015	556.8372988300569	-56.302867151416564	145.06492381454615	-533.929670976	-26.166141988777547	49.70683312417746	-720.5060872533332	356.5403776473647	485.91108708692303	-259.1820297208068	23.750476448139807	210.78837737642894	-112.91403131378863	-358.722631156678
